LANGUAGE	ID	TEXT	FILE	NODE	LINE	LOCK	COMMENTAIRE	CHANGED?
en	00df494	Vous rouvrez les yeux. L'horloge connectée vous informe que vous êtes de nouveau dimanche matin.	D7_level2	Start	6	f1d194d2
en	061130e	Vous allez devoir reprendre à nouveau votre travail de révision pour le Grand Oral... Sauf que cette fois, vous n'entreprenez pas ce labeur pour vous, mais pour Fred.	D7_level2	Start	7	375dff62
en	047693c	Fred est votre meilleur pote. Iel le mérite...	D7_level2	Start	8	9b81f684
en	0f9506a	Mais tout d'abord, il faut faire sortir Fred de sa chambre !	D7_level2	Start	9	f67abfde
en	03c7e41	Vous vous rendez chez Fred et toquez à sa porte, cependant iel ne répond pas.	D7_level2	Bedroom_Fred	15	260ab885
en	093ba26	You: Je sais que tu es là !	D7_level2	Bedroom_Fred	16	f2309f60
en	0f059d6	Fred_empty: Laisse moi tranquille. Je suis fatigué, je vais rester tranquille ce matin.	D7_level2	Bedroom_Fred	17	f9613a05
en	045d18a	You: Arrête de faire tes valises et viens avec moi !	D7_level2	Bedroom_Fred	18	4c5e2cc6
en	0611843	Fred_empty: Mes valises ? Mais comment...	D7_level2	Bedroom_Fred	19	afa653d3
en	06696e4	You: Je t'explique tout ca sur la piste de footing. On y va !	D7_level2	Bedroom_Fred	20	1f8c0048
en	0e34c90	Vous voilà dehors à courir doucement sur la piste. Aujourd'hui, vous calez délibérément votre pas sur celui de Fred. Car, vous avez besoin de lui parler pendant votre course.	D7_level2	Dimanche_Matin	27	30f6fd16
en	0dc437b	Vous devez le convaincre de persévérer dans son parcours académique.	D7_level2	Dimanche_Matin	28	ccf2e3e0
en	03d40a5	Vous devez le persuader de réviser, de manière intelligente et agile.	D7_level2	Dimanche_Matin	29	ec424aa9
en	0f60ced	Vous devez le motiver à travailler cette épreuve difficile qu'est le Grand Oral.	D7_level2	Dimanche_Matin	30	e71d0189
en	08ef50b	Mais comme Fred a perdu confiance en lui, vous devez d'abord le remotiver.	D7_level2	Dimanche_Matin	31	40901d16
en	0d679c5	Vous devez trouver comment l'aider à reprendre confiance en lui, en ses capacités d'apprentissage et d'auto-correction.	D7_level2	Rassurer_Fred	38	55398b3f
en	07f8088	Vous pourriez regonfler son ego en lui rappelant à quel point iel est la star de l'Académie, l'étudiant le plus intelligent et le plus disruptif...	D7_level2	Rassurer_Fred	39	41219d2a
en	02c1ba2	Vous pourriez aller droit au but en lui disant pourquoi iel estime ne plus pouvoir obtenir de bonnes notes... à moins de changer de revoir ses méthodes de travail...	D7_level2	Rassurer_Fred	40	d99b4acf
en	00d58c1	Enfin, vous pouvez tout simplement lui dire, car vous le savez, quels sont ses points forts. Pourquoi il est un étudiant aussi brillant et disruptif.	D7_level2	Rassurer_Fred	41	6759fddd
en	0b6b777	Que dire à Fred pour le persuader de vous écouter et de vous suivre ?	D7_level2	Rassurer_Fred	42	92daa69e
en	0f8f09f	-> Flatter Fred #once	D7_level2	Rassurer_Fred	43	b172f8b6
en	03c876b	-> Énoncer les faiblesses de Fred #once	D7_level2	Rassurer_Fred	44	9b191f10
en	031eb15	-> Énumérer les points forts de Fred #once	D7_level2	Rassurer_Fred	45	492902ee
