LANGUAGE	ID	TEXT	FILE	NODE	LINE	LOCK	COMMENTAIRE	CHANGED?
en	0282b9b	Bip ! Bip ! Il est 8 heures vous rappelle votre horloge connectée.	D1_level2	Start	8	2ad5fd4d
en	00aae49	Comme tous les matins, vous vous réveillez dans votre chambre d'étudiant de l'Académie d'Omniscience et de Polytechnologie Universelle.	D1_level2	Start	9	0abfbc40
en	0c10bcd	Ronronron... Cette fois, c'est votre palmphone qui vibre : FRED veut vous parler.	D1_level2	Start	10	1bef82cd
en	0c4a7b0	-> Prendre l'appel	D1_level2	Start	11	4ee62c7c
en	062f62e	-> Rejeter l'appel	D1_level2	Start	12	2a0a44c1
en	0fb4525	Fred@holo_excited: Hello ! c'est Fred !	D1_level2	Appel_Fred_Rewind	19	c59a13de
en	0d1a13b	You: Qu'est-ce que tu veux me dire cette fois-ci ?	D1_level2	Appel_Fred_Rewind	20	858bcdbe
en	039d35b	Fred@holo_smiling: Yo, je vois que tu n'es pas de bonne humeur ce matin...	D1_level2	Appel_Fred_Rewind	21	1227c7fb
en	09b04e6	You: Normal, j'ai foiré le partiel d'Atronometric Data Management.	D1_level2	Appel_Fred_Rewind	22	15e2ab94
en	057105b	Fred@holo_smiling: Yes, la bonne blague, c'est cet après-midi qu'on le passe !	D1_level2	Appel_Fred_Rewind	23	3000fb11
en	080aa84	You: Quoi ?!	D1_level2	Appel_Fred_Rewind	24	0e92be16
en	0af11a5	Fred@holo_smiling: Yes, on est lundi matin. C'est ce qui est prévu.	D1_level2	Appel_Fred_Rewind	25	24a55ba8
en	0f2a881	You: Lundi ?! Mais c'était hier !!	D1_level2	Appel_Fred_Rewind	26	105048f1
en	03aa008	Fred@holo_happy: Yes yes, dans ta tête peut-être, coco. Mais dans la vraie vie, c'est aujourd'hui.	D1_level2	Appel_Fred_Rewind	27	68f873ab
en	0b5f597	You: C'est dingue ! Je rêve ou quoi ?	D1_level2	Appel_Fred_Rewind	28	6da111dc
en	0c6db74	Fred@holo_smiling: No no, je t'assure que c'est la réalité, coco.	D1_level2	Appel_Fred_Rewind	29	e84e427f
en	007c5ec	You: Euh...	D1_level2	Appel_Fred_Rewind	30	3335b6e1
en	03c1f6b	Fred@holo_excited: Bon, je vais me détendre à la salle de gym, on se retrouve à 14 heures pour l'exam ?	D1_level2	Appel_Fred_Rewind	31	035b660d
en	03e0c76	You: Euh, ok...	D1_level2	Appel_Fred_Rewind	32	dddc1993
en	077b761	Vous raccrochez sans vous en rendre compte	D1_level2	Appel_Fred_Rewind	33	00bd12cf
en	064cdc3	Décidément, vous ne voulez pas comprendre qui est Fred. Il ne s'avoue jamais vaincu. Il vous rappelle aussitôt !	D1_level2	Rejet_Fred_Rewind	40	8a092f3d
en	04b2664	-> Prendre l'appel	D1_level2	Rejet_Fred_Rewind	41	4ee62c7c
en	0d751d6	Mais c'est quoi ce truc ?! On dirait que vous avez fait un bon en arrière dans le temps ! Vous allez pouvoir repasser le partiel d'Atronometric Data Management. C'est la chance du siècle !	D1_level2	Phone_off_Rewind	48	dc745e12
en	020bca4	Vous poussez un puissant "BINGO" qui résonne contre les quatre murs de votre chambre !	D1_level2	Phone_off_Rewind	49	cc96e6a4
en	0cfadf9	Il vous reste 6 heures avant l'heure H... Aujourd'hui, vous allez montrer à Fred qui est le Big Winner de l'Académie !	D1_level2	Phone_off_Rewind	50	33d20891
en	03f3124	Que faites-vous maintenant?	D1_level2	Action_List_Rewind	57	82bd5b9a
en	0424ed0	Il est déjà l'heure de déjeuner. C'est tout ce que vous pouvez faire avant d'aller en classe.	D1_level2	Action_List_Rewind	58	8ea948aa
en	0526b3b	-> Manger (à midi)	D1_level2	Action_List_Rewind	59	bb08f2f6
en	079d0ff	-> Prendre le petit déjeuner	D1_level2	cuisine_subchoice	65	6a6b43a9
en	026de4e	-> Passer du temps sur le chat avec le pote d'une autre Université	D1_level2	bureau_subchoice	71	240d2057
en	070f359	-> Réviser cette fichue Astronometric Data Management	D1_level2	bureau_subchoice	72	7c7bdd5a
en	0310da3	-> Essayer le rappel libre	D1_level2	bureau_subchoice	73	0aaa8ef4
en	0f2e31c	-> Binger votre série TV préférée	D1_level2	salon_subchoice	79	1926ecf9
en	046846a	Et ce midi pareil... Encore ce Burger Big Proteins Double Cheese et un verre Super Tall de Xeno Cola...	D1_level2	Lunch_Rewind	86	ed2f742f
