LANGUAGE	ID	TEXT	FILE	NODE	LINE	LOCK	COMMENTAIRE	CHANGED?
en	0b1834e	Vous avez pulvérisé votre score! Vous êtes un winner de chez winner! Vous brûlez d'envie de le clamer haut et fort...	D7_level1	Start	6	4ed7727c
en	06e0b52	Vous cherchez Fred du regard. Rien. Intrigué, vous demandez autour de vous. On ne sait pas où iel est. Comment est-il possible qu'autant de personne ne sache pas où se trouve la star de l'Académie d'Omniscience et de Polytechnologie Universelle.	D7_level1	Start	7	565af6bd
en	0a91079	Heureusement, vous tombez enfin sur quelqu'un qui a entendu quelqu'un qui a entendu quelqu'un qui a entendu que...	D7_level1	Start	8	5873bc07
en	0b95b63	Iel aurait disparu.	D7_level1	Start	9	137d44a2
en	0cf97cc	Disparu, Fred ?! Ce n'est pas possible !... Apparemment si. Iel aurait demandé à aller aux toilettes avant que les jurés ne prennent la parole et ne lui posent des questions sur sa prestation au Grand Oral. Depuis, personne ne l'a revu.	D7_level1	Start	10	078e8fdf
en	0f015a1	Vous n'en revenez pas. Fred aurait fui comme un lâche. Non, ce n'est pas possible. Et pourtant... Vous jetez un oeil au tableau des notes: sur la ligne correspondant à Fred, vous distinguez un [b]F[/b]. Mince ! C'est une note éliminatoire.	D7_level1	Start	11	4ccc0e68
en	0ce8a73	Son année est fichue. Son diplôme aussi. Vous ne pouvez abandonner Fred dans un tel moment. Après tout ce qu'iel a fait pour vous.	D7_level1	Start	12	38296fe9
en	089e0b4	-> Retrouver Fred	D7_level1	Start	13	e2b0d39f
en	0250d02	Où diable se trouve Fred ?	D7_level1	Finding_Fred	19	f40c3a7c
en	049ebef	Rien de tout.	D7_level1	Finding_Fred	20	7ca51c54
en	0770c24	Une dernière idée vous vient à l'esprit...	D7_level1	Finding_Fred	21	253d0a6b
en	0a7997e	-> Rendre visite à sa chambre	D7_level1	Finding_Fred	22	eab674c3
en	023d322	-> Fouiller les toilettes #once	D7_level1	Finding_Fred	23	dee2dd8a
en	08b14cf	-> Aller faire un tour à la salle de sport #once	D7_level1	Finding_Fred	24	6541d15c
en	07be7b6	-> Inspecter la cafétéria #once	D7_level1	Finding_Fred	25	f3bb0757
en	0efd577	Et si Fred s'était claquemuré chez lui, dans sa chambre ?... Vous retournez dans la zone résidentielle de l'Académie. Vous sonnez à la porte de votre pote. Une fois, deux fois, trois fois !	D7_level1	Bedroom_Fred	31	9fdafaf0
