LANGUAGE	ID	TEXT	FILE	NODE	LINE	LOCK	COMMENTAIRE	CHANGED?
en	0aa5e70	Vous êtes toujours avec Fred à contempler les résultats de ce premier examen de la semaine de sprint. Ce dernier se retourne vers vous.	D2_level1	Start	8	a46f57f8
en	0378319	Fred_smiling: Avec des scores pareil, y a plus qu'une chose à faire !	D2_level1	Start	9	3158109d
en	0a66e1e	You: Quoi donc ?	D2_level1	Start	10	aca59090
en	0b027ac	Fred_happy: Célébrer ce premier jour victorieux ! Ça tombe bien, les docteurs font une fête ce soir. Joignons-nous à leur bande !	D2_level1	Start	11	3d237632
en	03a1bce	You: Je sais pas... Demain matin, on a un exercice de simulation. Un test de pilotage de drone d'ingénierie !	D2_level1	Start	12	22f25463
en	06de838	Fred_happy: Et alors ? On l'a déjà fait 100 fois, c'est pas si dur.	D2_level1	Start	13	a242a451
en	0bb05e6	You: Oui, mais faudra avoir l'esprit clair et sain.	D2_level1	Start	14	e3d4e1e0
en	028fbe7	Fred_smiling: No worry, on s'en va avant l'aube, on fait une petite sieste et on sera nickel pour l'heure H.	D2_level1	Start	15	c98b47f4
en	004bf73	-> Accepter l'invitation	D2_level1	Start	16	c9955fe0
en	071c41d	-> Refuser l'invitation	D2_level1	Start	17	d35803e9
en	093f153	Allongé tranquillement sur votre lit, vous vous replongez dans la lecture augmentée de l'atlas Ouiki_4D de Star Mars - The Lone Lightsaber... Quand...	D2_level1	Retour_chambre	23	76129086
en	0644ad9	DRING ! DRING ! DRIIIIIING !... Inutile d'allumer le téléscreen de votre porte. Vous vous doutez qui sonne comme un dératé... FRED !!	D2_level1	Retour_chambre	24	b521095c
en	0ad5ed8	Fred_excited: Allez, tu peux pas me laisser tout seul.	D2_level1	Retour_chambre	25	bee1d939
en	0e3b6da	You: Et si.	D2_level1	Retour_chambre	26	5fa8461e
en	0b45563	Fred_happy: On n'est plus potes ? À la vie, à la mort ?	D2_level1	Retour_chambre	27	f96bff40
en	08d875c	You: Arrête de jouer ta victime, Fred, c'est fatiguant.	D2_level1	Retour_chambre	28	6f92cf10
en	0a32634	Fred_happy: Steuplay...	D2_level1	Retour_chambre	29	3ff2371f
en	09c92c6	-> Accepter l'invitation	D2_level1	Retour_chambre	30	c9955fe0
en	04b2532	-> Accepter l'invitation	D2_level1	Retour_chambre	31	c9955fe0
en	08a8526	-> Refuser l'invitation	D2_level1	Retour_chambre	32	d35803e9
en	0408c35	Vous voilà donc à la cafétéria avec Fred. C'est là que se déroule la fête. Le sound system tourne à fond, la boisson coule à flot, les saladiers débordent de snacks. Le monde danse, gesticule, crie, l'ambiance est d'enfer.	D2_level1	Cafeteria	38	6b51bb94
en	0d53561	Fred_smiling: Alors, tu vois qu'on peut étudier tout en s'amusant.	D2_level1	Cafeteria	39	e192d5df
en	0e66417	You: Oui ! J'espère juste ne pas le regretter demain matin.	D2_level1	Cafeteria	40	87700864
en	049a6b9	Fred_happy: No worry. Faut juste savoir gérer.	D2_level1	Cafeteria	41	79de1156
en	05a646d	Fred a raison, l'ambiance est vivifiante et enivrante... Vous vous laissez gagner par le flow et par les good vibes...	D2_level1	Cafeteria	42	a81015ce
en	0399d78	-> The show must go on	D2_level1	Cafeteria	43	62a56527
en	03a21e7	Maintenant que la partie bat son plein, qu'avez-vous envie de faire ?	D2_level1	Choix_neutres	50	0140353b
en	02056f4	-> Aller swinguer sur le Dance Floor#once	D2_level1	Choix_neutres	51	2e85e4ad
en	0a0fbc9	-> Se Rafraîchir le gosier#once	D2_level1	Choix_neutres	52	b8c0dd78
en	0b64aeb	-> Grignotter un petit booster de calories#once	D2_level1	Choix_neutres	53	4ebf6cfc
en	0c80736	-> Jouer de la guitare#once	D2_level1	Choix_neutres	54	9f831a02
en	086a685	-> Chatter avec Fred#once	D2_level1	Choix_neutres	55	f8bc8721
en	01eaa0c	On va voir, qui de vous ou de Fred, est la superstar de l'Académie...	D2_level1	DanceFloor	61	fb0b7dc9
en	0ff5e35	Cette fois, vous vous dirigez au milieu de la piste de danse. Vous commencez par vous échauffer doucement en vous laissant guider par le beat de la chanson. Puis, quand le morceau suivant débute, là, vous enclenchez la vitesse supérieure et vous libérez toute l'énergie et le rythme qui bat en vous.	D2_level1	DanceFloor	62	812efa85
en	01c4444	C'est comme si vous vous étiez calé sur l'orbite de la Planète Disco. Vous vous trémoussez, vous vous déhanchez, vous sautez, vous virevoltez, vous tournoyez comme un globe scintillant ou une boule disco radieuse !	D2_level1	DanceFloor	63	454b3c0b
en	03f5ea5	Les danseurs s'écartent et vous abandonnent la piste ! Tous les spots et les regards sont fixés sur vous. Vous voilà au centre de l'attention. Au lieu de vous refroidir, cela vous emplit d'énergie et d'enthousiasme. Vous donnez libre cours à votre inspiration, vous entrez en résonance avec le rythme et la joie du public !	D2_level1	DanceFloor	64	361cbd6c
en	0fa106d	Puis, vous estimez qu'il est temps de faire une pause. Vous décrochez progressivement de l'orbite disco, vous saluez trois fois la foule avant de quitter la piste de danse. Votre sortie est suivie par un tonnerre d'applaudissements !	D2_level1	DanceFloor	65	2a0ab2d6
en	0b2dc6e	Vous parvenez même à entendre les Houras de Fred qui survolent péniblement au-dessus des fracas de mains qui claquent et claquent encore...	D2_level1	DanceFloor	66	e32c48b6
en	00e7036	-> Que faire maintenant ?	D2_level1	DanceFloor	67	e952595c
en	0a33d77	Le Bar est, vous le confirmez, rempli à craquer de bonnes choses à boire et à manger. Un petit soft, sans alcool et légèrement chargé en caféine, ça va vous booster le corps et l'esprit.	D2_level1	Boire_Soft	73	c6538091
en	0bf2066	Vous prenez donc une pinte de Xeno Cola. Vous savez qu'ils ont dilué le Xeno Cole dans l'eau et une mer de glaçons. Vous buvez plutôt du Xeno Décaféiné. L'effet s'en ressent néanmoins. Vous voilà prêt à repartir à l'assaut de la nuit !	D2_level1	Boire_Soft	74	8d9b80b1
en	0e45629	-> Et ensuite ?	D2_level1	Boire_Soft	75	10d54d11
en	05a36f4	Le Bar est sûrement réappovisionné en permanence. Il y a toujours autant de bonnes choses à grignoter. Après tout ce que vous avez bu et sué, il est temps de s'avaler quelques grammes de calories.	D2_level1	Snacking	81	35c6b690
en	0c45f63	Comme dit le proverbe: "Une barre de Max après chaque moment, fait de l'étudiant un gagnant". Et c'est bien vrai, vous en aviez besoin de cette pause cacao Max. Elle vous redynamise...	D2_level1	Snacking	82	e5612531
en	0a87c27	-> Et ensuite?	D2_level1	Snacking	83	cb9d600c
en	0218abd	Entre Fred et vous, celui qui touche sa corde en guitare, c'est bien vous. Et vous allez le prouver...	D2_level1	Guitar_Jam	89	66d38749
