LANGUAGE	ID	TEXT	FILE	NODE	LINE	LOCK	COMMENTAIRE	CHANGED?
en	02a3388	Vous vous dans votre chambre. Il est jeudi matin, encore une fois. Vous mangez votre petit déjeuner tout en pensant à ce que vous allez bien pouvoir faire pour ce projet de mémoire sur la théorie du chaos en macrobiologie post-darwinienne. Motiver et guider Fred : c'est bien joli à dire, c'est plus difficile à faire.	D4_level2	Start	8	9fda41ea
en	0fc5fb6	Fred... Vous attendez son appel d'ailleurs.	D4_level2	Start	9	94e65912
en	0308746	Dring Dring.	D4_level2	Start	10	f434ce93
en	0042053	-> Vous décrochez	D4_level2	Start	11	2868a2cd
en	0a622c4	Fred@holo_excited: Hello, { $name }, la forme ? Motivé ?	D4_level2	Appel_Fred	18	45fa2a07
en	01e1f78	You: Oui, je te rappelle qu'on doit finir notre mémoire sur la théorie du chaos dans la macrobiologie post-darwinienne.	D4_level2	Appel_Fred	19	dc8d9afd
en	0f00fce	Fred@holo_smiling: Cool, tu me retrouves ?	D4_level2	Appel_Fred	20	5c14265d
en	0b4d03d	You: Non, viens plutôt me chercher.	D4_level2	Appel_Fred	21	98a01238
en	06aaf28	Fred@holo_happy: Non, je suis à la maison, je viens juste de recevoir le dernier GTR : Grand Thrill Rodéo 66 ! Une tuerie !	D4_level2	Appel_Fred	22	4aea521a
en	0320c2d	You: Je te le répète, on doit finir notre mémoire ! Avant minuit !	D4_level2	Appel_Fred	23	69d02bb3
en	0dcf2cc	Fred@holo_smiling: Yes yes. Viens d'abord chez moi !	D4_level2	Appel_Fred	24	f6d588a8
en	04016b2	You: Fred, je peux pas faire le boulot tout seul. J'ai besoin de toi.	D4_level2	Appel_Fred	25	22bee11b
en	05b6ac7	Fred@holo_smiling: Yes yes, on verra après. Viens !	D4_level2	Appel_Fred	26	13351ea7
en	0f99a58	You: Fred, sérieux...	D4_level2	Appel_Fred	27	08567059
en	0cca79b	Fred@holo_smiling: Je te dis, viens !	D4_level2	Appel_Fred	28	f6520a69
en	041d168	Tant pis, vous avez essayé de le raisonner par téléphone, ça ne marche pas. Il faut essayer autre chose :	D4_level2	Appel_Fred	29	503624e0
en	0b30d3e	-> Vous allez à la bibliothèque et vous le harcelez jusqu'à ce qu'iel vous rejoigne.	D4_level2	Appel_Fred	30	f9e20131
en	09ab66e	-> Vous allez chez lui et vous l'obligez à venir à la bibliothèque.	D4_level2	Appel_Fred	31	8d31355d
en	0210c73	Vous vous asseyez à une table de la grande bibliothèque. Quelle ambiance de concentration et de travail. Ça motive. Vous textez Fred pour lui préciser dans quelle zone du bâtiment vous l'attendez.	D4_level2	Bibli_soloAM	38	69e6b7ba
en	09be2be	Vous y ajoutez un paramètre. Et toutes les dix minutes, votre palmphone renvoie votre texto à Fred. Vous espérez ainsi le forcer à vous retrouver. Le temps passe, les minutes et les heures s'écoulent.	D4_level2	Bibli_soloAM	39	4f486c65
en	097a9fb	Mais que fait donc Fred ? Le voilà enfin.	D4_level2	Bibli_soloAM	40	5e9e44b7
en	0f1bfbc	You: J'ai pas arrêté de te relancer, tu foutais quoi ?	D4_level2	Bibli_soloAM	41	4df11df4
en	015d8ac	Fred_smiling: Je jouais à GTR 66 ! C'est trop de la bombe nucléaire !	D4_level2	Bibli_soloAM	42	d61e7444
en	06d46cb	You: Et mes textos ? Je t'en ai balancé des centaines ! Tu les as bien reçus ?	D4_level2	Bibli_soloAM	43	f71a77b6
en	0a211cc	Fred_smiling: Je les ai pas entendu, j'avais le casque sur la tête.	D4_level2	Bibli_soloAM	44	15072e6c
en	045040f	You: T'as vu l'heure ? La bibliothèque ferme à 20h !	D4_level2	Bibli_soloAM	45	4b5e08e9
en	033461c	Fred_happy: No worry, j'ai tout dans la tête.	D4_level2	Bibli_soloAM	46	7a4dafad
en	02af4ec	You: J'espère bien.	D4_level2	Bibli_soloAM	47	d9aa3674
en	02555ca	Fred_excited: On commence par quoi ?	D4_level2	Bibli_soloAM	48	772c0244
en	0aea5f3	You: Heu.	D4_level2	Bibli_soloAM	49	bcc06bf1
en	046c0db	Fred_smiling: C'est toi le chef de projet, non ?..	D4_level2	Bibli_soloAM	50	019e757a
en	01a6df8	Vous vous rappelez des paroles d'Azul, c'est vous le capitaine de ce projet. C'est à vous de mener la barque.	D4_level2	Bibli_soloAM	51	87e1da7f
en	03aeea4	-> Se mettre au travail	D4_level2	Bibli_soloAM	52	21c11071
