LANGUAGE	ID	TEXT	FILE	NODE	LINE	LOCK	COMMENTAIRE	CHANGED?
en	0aa5e7b	Bip ! Bip ! Il est 8 heures vous rappelle votre horloge connectée.	D3_level1	Start	8	2ad5fd4d
en	02f7e52	Comme tous les matins, vous vous réveillez dans votre chambre. Mercredi, c'est jour d'autonomie à l'Académie d'Omniscience et de Polytechnologie Universelle. Attention, ça ne veut pas dire jour de repos !	D3_level1	Start	9	b767c90e
en	0a81caa	Ronronron... Votre palmphone qui vibre. Sans suprise, vous voyez que l'appel vient de Fred.	D3_level1	Start	10	ba9b02d4
en	02b8348	-> Prendre l'appel	D3_level1	Start	11	4ee62c7c
en	08eba87	Fred@holo_excited: Hello ! Je te dérange pas ?	D3_level1	Appel_Fred	18	b5e42d9c
en	00fd80e	You: Naaan...	D3_level1	Appel_Fred	19	9f9bb162
en	0de8a96	Fred@holo_smiling: Tu fais quoi là, maintenant ?	D3_level1	Appel_Fred	20	b05e020d
en	0c77f0f	You: Je finis mon petit déjeuner.	D3_level1	Appel_Fred	21	ae6fbdf6
en	0d66d67	Fred@holo_smiling: Yes yes. Cool. Tu viens avec moi à la salle de gym ?	D3_level1	Appel_Fred	22	33451a4f
en	0bb9184	You: Naan... Je dois travailler en autonomie.	D3_level1	Appel_Fred	23	6b8ea66d
en	0afe120	Fred@holo_smiling: Tu veux parler de la note de synthèse sur la PNLIAA ?	D3_level1	Appel_Fred	24	ea46ba78
en	0a1583f	You: Ouais. La Programmation Neuro Linguistique des Intelligences Artifielles Analogiques.	D3_level1	Appel_Fred	25	4bd38f3a
en	0ec868c	Fred@holo_excited: No worry. On a juste qu'à minuit pour la déposer sur le FTP de l'Académie.	D3_level1	Appel_Fred	26	102f6abb
en	094fa41	You: C'est vrai. C'est assez touffu ce truc de PNLIAA.	D3_level1	Appel_Fred	27	ff7d2ae3
en	04141c1	Fred@holo_smiling: Pfuuu. Tu prends trop les choses au sérieux. Alors tu viens ?	D3_level1	Appel_Fred	28	66cd8ed0
en	03d11d4	-> Rejoindre Fred	D3_level1	Appel_Fred	29	00a09eb1
en	0f969d5	-> Rester travailler	D3_level1	Appel_Fred	30	a6d4d718
en	06be99b	Vous retrouvez Fred à la salle de gym. Il sourit quand il vous voit.	D3_level1	Salle_Gym	37	806a0dca
en	0191a44	Fred_excited: Je savais que tu allais venir.	D3_level1	Salle_Gym	38	d9a81901
en	0ac94f1	You: La preuve.	D3_level1	Salle_Gym	39	94966af7
en	0f7b067	Fred_smiling: Yes. Après notre séance de gym, tu vas voir, tu vas torcher cette note de synthèse !	D3_level1	Salle_Gym	40	0d42ffb8
en	0b93234	You: On verra, je l'espère.	D3_level1	Salle_Gym	41	99de2e31
en	0efa519	Fred_excited: No worry ! Allez viens !	D3_level1	Salle_Gym	42	00fdcd37
en	08dc9c5	Vous emboîtez le pas de Fred et vous éclatez tous les deux aux différentes activités proposées: cybersprint, electroskate, eBall, eJump...	D3_level1	Salle_Gym	43	cdf1518a
en	00e13d8	Le moins que l'on puisse dire, c'est que vous y avez mis du vôtre. Au final, vous vous sentez épuisé. Il est temps de retourner travailler.	D3_level1	Salle_Gym	44	c284f691
en	01a88d0	Fred_smiling: Tu pars déjà, lâcheur ?	D3_level1	Salle_Gym	45	8e985d70
en	0d39a55	You: J'en peux plus.	D3_level1	Salle_Gym	46	747ff249
en	0043c50	Fred_sad: Tant pis.	D3_level1	Salle_Gym	47	10f829e6
en	0adf8ce	-> Retourner dans votre chambre	D3_level1	Salle_Gym	48	d29b9189
en	0054ed7	Que faites-vous maintenant ?	D3_level1	Liste_Taches	55	b871a697
en	03b4018	-> Faire un somme	D3_level1	Liste_Taches	56	c2ca1e05
en	0462dc3	-> Faire une sieste#once	D3_level1	lit_subchoice_am	67	ebe766c9
en	043ca29	-> Préparer son bureau avant de se mettre à travailler#once	D3_level1	bureau_subchoice_am	72	eb981d17
en	0b8be50	-> Ouvrir le chat histoire de se détendre#once	D3_level1	bureau_subchoice_am	73	498aa673
en	0c4cb46	-> Débuter la rédaction de la note de synthèse#once	D3_level1	bureau_subchoice_am	74	53bf1aa5
en	0825e0c	-> Binger votre série TV préférée#once	D3_level1	salon_subchoice	79	547369f9
en	0b1db6d	-> Faire une sieste#once	D3_level1	lit_subchoice_pm	90	ebe766c9
en	070ff91	-> Se détendre sur le chat#once	D3_level1	bureau_subchoice_pm	95	fb3089b9
en	0d83cf1	-> Continuer la rédaction de la note de synthèse#once	D3_level1	bureau_subchoice_pm	96	1694b47d
en	0f0f15f	-> Manger#once	D3_level1	cuisine_subchoice_pm	101	f2f28f9f
en	0c2da19	Vous débarrassez votre bureau de tous les objets inutiles et encombrants. Vous étalez ensuite votre le paper print de votre brief, les documents de référence que vous avez déjà en possession.	D3_level1	Ranger	108	b5bf6139
en	07d17d5	Avant de commencer à vous jeter dans la gueule du loup, vous relisez bien le brief et les notes prises sur le document. Avant de commencer la rédaction de votre note, vous prenez le temps d'établir un plan de réflexion et de travail. Certes, cela vous prend du temps, mais ça va vous faciliter le processus de rédaction.	D3_level1	Ranger	109	75da5428
en	0f12c46	-> Il ne reste plus qu'à s'y mettre maintenant	D3_level1	Ranger	110	6b251a6d
en	03fd939	Vous cliquez sur l'icône ChatApp de votre Palmphone. Il y a encore plus de monde que lundi !	D3_level1	Chat	117	504d6062
en	01a52e4	Vous êtes pingé par Fred ! Il vous demande si vous ne voulez pas le rejoindre à la salle de gym !	D3_level1	Chat	118	d038e2b2
en	01d6f70	Vous lui répondez bien entendu non, mais il vous provoque en duel sur AlphaMégaRing, l'arène virtuelle du Métaverse de la fraternité étudiante de l'Académie. Vous ne pouvez ignorer son injonction !	D3_level1	Chat	119	0f4707f2
en	07431b7	Toute la communauté va apprendre que vous avez refusé un duel virtuel, que vous êtes un lâche...	D3_level1	Chat	120	e06fccb3
en	03c3db8	Vexé et décidé à régler l'affaire au plus vite, vous vous connectez au site d'AlphaMégaRing ! Vous êtes meilleur que Fred à ce petit jeu. Vous le savez, il le sait.	D3_level1	Chat	121	23a0da68
en	0da4e45	Cependant, Fred se montre un adversaire particulièrement retord et surprenant. Le combat s'avère plus long et difficile que prévu. Heureusement, c'est vous qui finissez encore par l'emporter.	D3_level1	Chat	122	230ea659
en	0198641	-> Et maintenant, il faut peut-être travailler sur cette note de synthèse ?	D3_level1	Chat	123	db4febf8
en	0d11e8f	Vous lancez votre application Screencast, l'écran d'accueil de Webflix s'affiche aussitôt sur le mur, vous désignez votre série culte : Star Mars - The Lone Lightsaber.	D3_level1	BingeTV	130	78d68134
