LANGUAGE	ID	TEXT	FILE	NODE	LINE	LOCK	COMMENTAIRE	CHANGED?
en	0b0cdb1	Vous êtes lové dans une confortable et douce langueur... Quand...	D2_level2	Start	8	fe1187a3
en	027d93e	On vous secoue brusquement !!!	D2_level2	Start	9	43f07fd0
en	093ee21	-> Ouvrir les yeux	D2_level2	Start	10	809b8e1d
en	0fdb130	Fred_excited: Hé, ça fait un moment que tu pionces. Tu es sûr de vouloir rester ici ?	D2_level2	Open_Eyes	16	056b8a52
en	000208d	Et c'est reparti pour un tour... Fred répète comme un perroquet ce qu'il vous a déjà dit hier soir... Vous voilà revenu en arrière... En plein milieu de cette soirée de plaisir et de tentations... Certes, vous en avez trop fait, mais l'ambiance et le public étaient avec vous... Dur dur...	D2_level2	Open_Eyes	17	ef98b950
en	0fde965	You: ...Hum... Tu fais quoi toi ?	D2_level2	Open_Eyes	18	63b406a9
en	0105169	Fred_happy: Moi je reste. Je te le répète.	D2_level2	Open_Eyes	19	8844b862
en	08d8e14	Après tout, Vous avez encore de l'énergie à revendre pour la soiré. Vous savez qu'il faut simplement faire attention à ne pas trop vider vos réserves de sommeil et de nourriture...	D2_level2	Open_Eyes	20	81c79fe1
en	0695665	Mais comme vous l'ont répété les 4 sages, c'est avant tout une question de dosage, de volonté. Le tout est de savoir s'arrêter quand il le faut. Et puis, vous voulez montrer à Fred, que vous aussi, vous êtes en béton...	D2_level2	Open_Eyes	21	c6644b29
en	0712066	You: Pari tenu!	D2_level2	Open_Eyes	22	259fa954
en	092efae	Fred_smiling: Yolo ! T'as mangé du tigre aujourd'hui ?!	D2_level2	Open_Eyes	23	8dacc046
en	076e4ec	You: C'est pas faux.	D2_level2	Open_Eyes	24	767255e2
en	0c94623	On va bien voir qui, de Fred ou de vous, craquera le premier, déclarera forfait et filera au lit ! Alors ? quel est votre plan d'attaque ? Mais n'oubliez pas cette fois ci de ménager votre corps, de ne pas trop abuser des mauvaises choses...	D2_level2	Que_Faire	30	538277e5
en	0805b14	-> Retourner swinguer sur le Dance Floor#once	D2_level2	Que_Faire	31	f553f242
en	021268c	-> Se rafraîchir au bar#once	D2_level2	Que_Faire	32	4c458502
en	03f46cf	-> Grignoter quelque chose#once	D2_level2	Que_Faire	33	9908b029
en	0484cba	-> Refaire un solo de guitare en criant tout votre saoul#once	D2_level2	Que_Faire	34	bd5eece0
