LANGUAGE	ID	TEXT	FILE	NODE	LINE	LOCK	COMMENTAIRE	CHANGED?
en	09b4ff8	Bip ! Bip ! Votre horloge connectée vous surprend en plein milieu d'un rêve.	D5_level2	Start	8	210f8444
en	0728962	Vous réalisez qu'il est de nouveau vendredi. Vous devez repasser l'épreuve de GRH : Gestion des Ressources Hybrides.	D5_level2	Start	9	66847654
en	06cf026	Ronronron... Votre palmphone vibre. C'est votre grand-mère qui se rappelle à vous. Vous savez ce qu'elle va vous dire, mais vous devez prendre son appel.	D5_level2	Start	10	c0a2b628
en	0d27193	C'est mamie, et elle ne va pas très bien, quoi qu'elle en dise...	D5_level2	Start	11	e2c7d10d
en	0d5ad22	-> Prendre l'appel	D5_level2	Start	12	4ee62c7c
en	07ea769	Que voulez-vous faire?	D5_level2	Liste_Taches	19	b07b7f6b
en	053ca6c	C'est l'heure de déjeuner. Il faut manger avant d'aller à l'examen !	D5_level2	Liste_Taches	20	22f4f576
en	03a7d04	-> Manger	D5_level2	Liste_Taches	21	596304b2
en	0d03aa4	-> Réviser votre cours, façon "rappel libre" #once	D5_level2	bureau_subchoice	26	7cc9206b
en	0ecd663	-> Vous informer en ligne sur les causes et les effets des pathologies cardiaques#once	D5_level2	bureau_subchoice	27	36b7bd27
en	0e22ba7	-> Prendre votre petit déjeuner#once	D5_level2	cuisine_subchoice	32	b4f61564
en	01f72bb	-> Appeler vos parents#once	D5_level2	salon_subchoice	37	2d8edb36
en	08995b6	-> Appeler Fred#once	D5_level2	salon_subchoice	38	b16bc44f
en	0248b56	-> Méditer pour se détendre#once	D5_level2	salon_subchoice	39	a662a99a
en	0bbacfe	You: Bonjour mamie ! Tu vas mieux ?	D5_level2	Appel_Mamie	45	07edd394
en	0f09c1c	Mamie@holo_shadow: Bonjour chouchou, donc tes parents t'ont déjà expliqué la situation ?	D5_level2	Appel_Mamie	46	dca00f0e
en	0fdb760	You: Heu...	D5_level2	Appel_Mamie	47	94d39185
en	0c1da5e	Mamie@holo_shadow: Ne t'inquiète pas. Je vais bien. Mon coeur va bien mieux...	D5_level2	Appel_Mamie	48	3cba8b91
en	06a7beb	You: Courage mamie !	D5_level2	Appel_Mamie	49	925a7055
en	0cd2819	Vous aimeriez parler plus, mais le Paramedibot arrive pour l'emmèner au bloc opératoire !	D5_level2	Appel_Mamie	50	ad4aa02a
en	06bb322	Ce matin, l'important est moins de manger équilibré que de garder son calme. Vous gavez de chimicookies et vous buvez un synthécafé.	D5_level2	Breakfast	56	870306d1
en	02d994c	-> Passons aux choses sérieuses !	D5_level2	Breakfast	57	f4a94609
en	04f580b	Vous empoignez votre palmphone et sélectionnez le numéro de votre mère. Vous appuyez sur le bouton "appel". Votre mère décroche :	D5_level2	Maman_Call	63	57b77b1d
en	0997c40	Maman@holo_shadow: Bibi. Tu es au courant ?	D5_level2	Maman_Call	64	da39922d
en	0ecb0f2	You: Oui. Mamie m'a appelé. Pourquoi tu n'as rien dit ?	D5_level2	Maman_Call	65	291fe0c7
en	0c3842c	Maman@holo_shadow: Tu passes tes examens. On ne voulait pas te stresser. On attendait d'en savoir plus.	D5_level2	Maman_Call	66	2a90df1a
en	02f77ff	You: Merci. Du coup, je suis plus stressé...	D5_level2	Maman_Call	67	09a13ba1
en	0e60133	Maman@holo_shadow: Bibi, je ne pensais pas te...	D5_level2	Maman_Call	68	645f9766
en	0a1b54f	You: J'ai compris. Bye !	D5_level2	Maman_Call	69	db1525b2
en	012cbe3	Vous raccrochez, encore plus énervé.	D5_level2	Maman_Call	70	ce7fa358
en	0b83e5d	-> Il faut se ressaisir et agir	D5_level2	Maman_Call	71	d64ef358
en	03a836e	Vous avez des lacunes en GRH, toutefois, vous n'êtes pas non plus inculte en la matière. La technique du "rappel libre" devrait faire son office. Vous vous lancez dans une récapitulation des différents chapitres et thèmes abordés.	D5_level2	Rappel_libre	77	1f363029
en	0c4345c	Vous mettez de côté les pensées qui veulent bifurquer sur l'état de votre grand-mère, et vous vous concentrez sur votre matière.	D5_level2	Rappel_libre	78	d43e3b13
en	049b74e	Vous arrivez à vous y mettre de plus en plus, et faites de bons progrès, ce qui vous satisfait.	D5_level2	Rappel_libre	79	0dc9dac6
en	0552a35	Malheureusement, l'exercice s'avère plus difficile que prévu. Vos pensées n'arrêtent pas de bifurquer ailleurs... En direction de votre grand-mère, de son problème cardiaque, de son opération.	D5_level2	Rappel_libre	80	cf8817ce
en	02ce1eb	Vous tentez régulièrement de revenir à votre matière à réviser, à relire finalement certaines pages de cours. Peine perdue, votre cerveau est trop chamboulé pour tourner rond...	D5_level2	Rappel_libre	81	84bae4d1
en	0bc3369	-> Qu'est-ce que vous allez bien faire ?	D5_level2	Rappel_libre	82	3c7554db
en	044ec53	Vous vous approchez de votre ordinateur de bureau. Vous lancez le navigateur et tapez "problème cardiaque" dans le moteur de recherches.	D5_level2	Web_Info	88	6e1e68ba
en	08a6722	Vous passez l'heures suivante à lire des tonnes d'articles sur le sujet. Vous n'êtes pas diplômé en science médicale, il vous est difficile de faire le tri dans les informations.	D5_level2	Web_Info	89	145ba5df
en	09b92e5	Vous vous souvenez de l'enseignement des sages, et vous changez de sujet de recherche pour aller réviser votre GRH. Vous trouvez une tonne d'informations utile.	D5_level2	Web_Info	90	cff6833a
en	0c7cc60	Se concentrer sur votre travail vous a aidé dans votre examen plutôt que de vous perdre en questions inutiles.	D5_level2	Web_Info	91	cd06bb22
